search_time	search_id	listing_type	property_type	search_location	search_price_min	search_price_max	platform	user_id
2018-07-01 1:40:54	30	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 1:41:01	31	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:41:35	32	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 1:41:38	33	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:43:17	34	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 1:43:45	35	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:45:44	36	rent	condo	dtdistrict03,dtdistrict04	2000	3000	web	u1696
2018-07-01 1:46:32	37	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:47:18	38	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:49:05	39	rent	condo	dtdistrict03,dtdistrict04	2000	3000	web	u1696
2018-07-01 1:51:10	40	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:51:36	41	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:51:47	42	rent	condo	dtdistrict03,dtdistrict04	2000	3000	web	u1696
2018-07-01 1:51:49	43	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:53:59	44	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:54:36	45	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:55:12	46	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:55:33	47	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:55:43	48	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:56:15	49	rent	condo	dtdistrict21,dtdistrict23	2000	3000	web	u1696
2018-07-01 1:57:15	50	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:57:23	51	rent		dtdistrict09	3000		web	u695
2018-07-01 1:57:32	52	rent		dtdistrict09		3000	web	u695
2018-07-01 1:57:36	53	rent	condo	dtdistrict09		3000	web	u695
2018-07-01 1:57:38	54	rent	condo	dtdistrict09		3000	web	u695
2018-07-01 1:57:47	55	rent	condo	dtdistrict09		3000	web	u695
2018-07-01 1:57:48	56	rent	condo	dtdistrict09		3000	web	u695
2018-07-01 1:57:50	57	rent	condo	dtdistrict09		3000	web	u695
2018-07-01 1:57:57	58	rent	condo	dtdistrict09		3000	web	u695
2018-07-01 1:58:03	59	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:58:06	60	rent	condo	dtdistrict09		3000	web	u695
2018-07-01 1:58:20	61	sale	hdb	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict12,dtdistrict15,dtdistrict21		500000	web	u554
2018-07-01 1:59:27	62	rent	condo	dtdistrict21,dtdistrict23	2000	3000	web	u1696
2018-07-01 1:59:42	63	rent	condo	dtdistrict21	2000	3000	web	u1696
2018-07-01 2:00:34	64	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:00:39	65	rent	condo	dtdistrict05	2000	3500	web	u1696
2018-07-01 2:00:56	66	rent	condo	dtdistrict05	2000	3500	web	u1696
2018-07-01 2:01:53	67	rent	condo	dtdistrict05	2000	3500	web	u1696
2018-07-01 2:02:02	68	rent	condo	dtdistrict05	2000	3500	web	u1696
2018-07-01 2:02:55	69	rent	condo	dtdistrict05	2000	3500	web	u1696
2018-07-01 2:03:49	70	rent	condo	dtdistrict05	2000	3500	web	u1696
2018-07-01 2:03:55	71	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:05:49	72	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:08:37	73	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:08:45	74	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:08:56	75	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:10:24	76	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:10:33	77	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:10:53	78	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:11:04	79	rent	condo	dtdistrict05	2000	3000	web	u1696
2018-07-01 2:13:06	80	rent	condo,hdb	dtdistrict04		2000	web	u1649
2018-07-01 2:16:19	81	rent	condo,hdb	dtdistrict04		2000	web	u1649
2018-07-01 2:47:26	82	sale		dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21	1500000		web	u438
2018-07-01 2:47:32	83	sale	condo	dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21	1500000		web	u438
2018-07-01 2:47:48	84	sale	condo	dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21	1500000	1500000	web	u438
2018-07-01 2:47:52	85	sale	condo	dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21		1500000	web	u438
2018-07-01 2:49:01	86	sale	condo	dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21		1500000	web	u438
2018-07-01 2:57:07	87	sale	condo	dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21		1500000	web	u438
2018-07-01 2:57:10	88	sale	condo	dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21		1500000	web	u438
2018-07-01 2:57:59	89	sale	condo	dtdistrict05,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict21		1500000	web	u438
2018-07-01 3:08:41	90	sale	hdb	dtdistrict23	0	400000	web	u2223
2018-07-01 3:13:25	91	rent		dtdistrict25,dtdistrict27	500		web	u15
2018-07-01 3:14:07	92	rent		dtdistrict25,dtdistrict27	500	1500	web	u15
2018-07-01 3:14:34	93	rent		dtdistrict25,dtdistrict27	500	1500	web	u15
2018-07-01 3:15:10	94	rent		dtdistrict25,dtdistrict27	500	1500	web	u15
2018-07-01 3:16:55	95	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	2000000	web	u621
2018-07-01 3:18:22	96	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	2000000	web	u621
2018-07-01 3:18:30	97	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	2000000	web	u621
2018-07-01 3:18:40	98	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	2000000	web	u621
2018-07-01 3:19:43	99	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1500000	web	u621
2018-07-01 3:21:26	100	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1500000	web	u621
2018-07-01 3:21:37	101	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 3:22:31	102	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1000	1500	web	u2163
2018-07-01 3:22:36	103	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1000	1500	web	u2163
2018-07-01 3:23:09	104	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1000	1500	web	u2163
2018-07-01 3:25:08	105	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 3:25:29	106	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 3:25:38	107	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1000	1500	web	u2163
2018-07-01 3:26:56	108	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 3:27:09	109	sale	condo	dtdistrict09		1500000	web	u463
2018-07-01 3:27:33	110	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1600	1500	web	u2163
2018-07-01 3:27:35	111	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1600	2000	web	u2163
2018-07-01 3:27:36	112	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 3:27:41	113	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1600	2000	web	u2163
2018-07-01 3:27:52	114	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 3:30:02	115	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10	1600	2000	web	u2163
2018-07-01 3:34:18	116	rent		dtdistrict25,dtdistrict27	500	1500	web	u15
2018-07-01 3:35:44	117	rent		dtdistrict25,dtdistrict27	500	1500	web	u15
2018-07-01 4:14:04	118	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000		web	u314
2018-07-01 4:14:08	119	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000	5000	web	u314
2018-07-01 4:14:13	120	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000	5000	web	u314
2018-07-01 4:14:14	121	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000	5000	web	u314
2018-07-01 4:14:24	122	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000	5000	web	u314
2018-07-01 4:16:26	123	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000	5000	web	u314
2018-07-01 4:19:28	124	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000	5000	web	u314
2018-07-01 4:20:23	125	rent		dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict14,dtdistrict22	3000	5000	web	u314
2018-07-01 4:28:02	126	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 4:28:08	127	sale	condo	dtdistrict01,dtdistrict03,dtdistrict09,dtdistrict10,dtdistrict11	400000	1400000	web	u621
2018-07-01 4:40:27	128	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict16	1300000	1500000	web	u1905
2018-07-01 4:40:32	129	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict16		1500000	web	u1905
2018-07-01 4:40:35	130	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict16		1300000	web	u1905
2018-07-01 4:40:42	131	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict16	700000	1300000	web	u1905
2018-07-01 4:40:57	132	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15	700000	1300000	web	u1905
2018-07-01 4:41:10	133	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15	700000	1300000	web	u1905
2018-07-01 4:41:11	134	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15	700000	1300000	web	u1905
2018-07-01 4:41:12	135	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15	700000	1300000	web	u1905
2018-07-01 4:41:21	136	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15	700000	1300000	web	u1905
2018-07-01 4:41:25	137	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15	700000	1300000	web	u1905
2018-07-01 4:41:34	138	sale	condo	dtdistrict12,dtdistrict13,dtdistrict15	700000	1300000	web	u1905
2018-07-01 4:58:34	139	rent		dtdistrict09		2000	web	u1427
2018-07-01 5:00:34	140	rent	condo	dtdistrict14		2000	web	u1373
2018-07-01 5:02:01	141	rent	condo	dtdistrict14		2000	web	u1373
2018-07-01 5:02:30	142	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10	3000		web	u1719
2018-07-01 5:02:38	143	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:03:16	144	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:04:24	145	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:05:12	146	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:05:46	147	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:05:56	148	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:06:08	149	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:06:21	150	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:06:28	151	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:06:33	152	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:06:51	153	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:06:54	154	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:07:05	155	rent		dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict06,dtdistrict09,dtdistrict10		3000	web	u1719
2018-07-01 5:17:23	156	sale	hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict10,dtdistrict21	200000	500000	web	u799
2018-07-01 5:17:59	157	sale	hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict10,dtdistrict21	200000	500000	web	u799
2018-07-01 5:18:13	158	sale	hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict10,dtdistrict21	200000	500000	web	u799
2018-07-01 5:28:24	159	rent		dtdistrict10		1700	web	u526
2018-07-01 5:31:08	160	rent		dtdistrict10	1000	1700	web	u526
2018-07-01 5:36:23	161	rent	condo	dtdistrict19	2000	3000	web	u716
2018-07-01 5:38:59	162	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:39:26	163	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:41:35	164	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:42:01	165	rent	condo	dtdistrict19	2000	3000	web	u716
2018-07-01 5:43:18	166	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000		web	u560
2018-07-01 5:43:19	167	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:43:24	168	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:43:37	169	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:43:44	170	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:43:45	171	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:43:47	172	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:43:54	173	rent	condo	dtdistrict19	2000	3000	web	u716
2018-07-01 5:44:03	174	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:44:37	175	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:45:13	176	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:46:00	177	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:46:28	178	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:47:26	179	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:47:45	180	rent	condo	dtdistrict19	2000	3000	web	u716
2018-07-01 5:48:13	181	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:48:57	182	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:49:51	183	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:50:17	184	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:50:51	185	rent		dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:50:54	186	rent	hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:50:58	187	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:50:59	188	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:51:00	189	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:51:03	190	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:51:09	191	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:51:11	192	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:51:15	193	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:51:20	194	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:51:22	195	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:51:24	196	rent	condo,hdb	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict27		3000	web	u1622
2018-07-01 5:51:39	197	rent	condo	dtdistrict19	2000	3000	web	u716
2018-07-01 5:51:40	198	sale		dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:51:43	199	sale	condo	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:51:43	200	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:51:51	201	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:51:51	202	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:51:56	203	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:52:00	204	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:52:16	205	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:52:35	206	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:53:00	207	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:53:26	208	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:55:07	209	rent	landed	dtdistrict01,dtdistrict02,dtdistrict04,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict15	4500	7000	web	u246
2018-07-01 5:55:54	210	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	12000	web	u560
2018-07-01 5:56:30	211	rent	condo	dtdistrict19	2000	3000	web	u716
2018-07-01 5:57:25	212	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
2018-07-01 5:57:38	213	rent	condo	dtdistrict08,dtdistrict10,dtdistrict13,dtdistrict20	8000	11000	web	u560
2018-07-01 5:57:51	214	rent		dtdistrict14,dtdistrict15,dtdistrict16		2500	web	u696
2018-07-01 5:57:59	215	sale	condo,landed	dtdistrict15,dtdistrict16		1800000	web	u6
